application_id,college_id,application_year,discovery_channel,applicant_state,intended_field,admitted_flag,enrolled_flag
A076271,C25,2021,College Website,IL,Computer Science,1,1
A076272,C25,2021,High School Counselor,IL,Engineering,1,0
A076273,C25,2021,Social Media,IL,Nursing & Health Sciences,1,0
A076274,C25,2021,College Website,IL,Social Sciences,0,0
A076275,C25,2021,Social Media,IL,Business,1,1
A076276,C25,2021,College Website,IL,Engineering,1,0
A076277,C25,2021,Friends / Family / Alumni,IL,Education,1,0
A076278,C25,2021,High School Counselor,IL,Social Sciences,1,1
A076279,C25,2021,Campus Visit / Open House,IL,Psychology,0,0
A076280,C25,2021,High School Counselor,CA,Business,1,0
A076281,C25,2021,Campus Visit / Open House,WA,Physical Sciences & Math,1,1
A076282,C25,2021,Social Media,FL,Business,1,0
A076283,C25,2021,High School Counselor,OR,Computer Science,1,0
A076284,C25,2021,College Website,IL,Business,1,1
A076285,C25,2021,Online Search / Rankings Sites,MN,Psychology,0,0
A076286,C25,2021,High School Counselor,IL,Nursing & Health Sciences,1,1
A076287,C25,2021,High School Counselor,IL,Nursing & Health Sciences,0,0
A076288,C25,2021,College Website,NC,Engineering,1,0
A076289,C25,2021,Campus Visit / Open House,OR,Physical Sciences & Math,0,0
A076290,C25,2022,Social Media,IL,Nursing & Health Sciences,0,0
A076291,C25,2022,Social Media,IL,Computer Science,0,0
A076292,C25,2022,College Website,IL,Computer Science,1,0
A076293,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,1,1
A076294,C25,2022,College Website,NJ,Physical Sciences & Math,1,0
A076295,C25,2022,College Fair,IL,Arts & Humanities,1,0
A076296,C25,2022,Campus Visit / Open House,IL,Nursing & Health Sciences,1,0
A076297,C25,2022,Social Media,IL,Computer Science,1,0
A076298,C25,2022,Social Media,CA,Arts & Humanities,0,0
A076299,C25,2022,College Website,IL,Nursing & Health Sciences,1,1
A076300,C25,2022,College Website,IL,Nursing & Health Sciences,1,0
A076301,C25,2022,College Website,IL,Education,1,1
A076302,C25,2022,Friends / Family / Alumni,IL,Education,0,0
A076303,C25,2022,Friends / Family / Alumni,IL,Computer Science,0,0
A076304,C25,2022,Friends / Family / Alumni,IL,Social Sciences,0,0
A076305,C25,2022,High School Counselor,AZ,Nursing & Health Sciences,1,1
A076306,C25,2022,Campus Visit / Open House,NC,Nursing & Health Sciences,1,0
A076307,C25,2022,College Website,NY,Biology & Life Sciences,1,0
A076308,C25,2022,Campus Visit / Open House,IL,Social Sciences,0,0
A076309,C25,2022,Social Media,TX,Biology & Life Sciences,1,0
A076310,C25,2022,High School Counselor,IL,Biology & Life Sciences,1,0
A076311,C25,2022,Friends / Family / Alumni,PA,Education,0,0
A076312,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,0,0
A076313,C25,2022,Social Media,CA,Nursing & Health Sciences,0,0
A076314,C25,2022,College Website,GA,Engineering,1,0
A076315,C25,2022,Friends / Family / Alumni,WA,Education,0,0
A076316,C25,2022,Campus Visit / Open House,IL,Business,1,1
A076317,C25,2022,Social Media,IL,Social Sciences,1,0
A076318,C25,2022,College Website,IL,Engineering,0,0
A076319,C25,2022,College Website,GA,Psychology,0,0
A076320,C25,2022,Campus Visit / Open House,AZ,Engineering,0,0
A076321,C25,2022,College Fair,IL,Business,1,0
A076322,C25,2022,High School Counselor,NC,Business,1,0
A076323,C25,2022,Social Media,IL,Nursing & Health Sciences,1,0
A076324,C25,2022,College Website,PA,Education,1,1
A076325,C25,2022,Social Media,IL,Engineering,0,0
A076326,C25,2022,Social Media,OR,Nursing & Health Sciences,1,1
A076327,C25,2022,Social Media,MA,Engineering,0,0
A076328,C25,2022,Campus Visit / Open House,IL,Nursing & Health Sciences,1,1
A076329,C25,2022,Social Media,IL,Education,0,0
A076330,C25,2022,College Website,IL,Engineering,1,0
A076331,C25,2022,High School Counselor,IL,Business,1,1
A076332,C25,2022,Campus Visit / Open House,IL,Engineering,1,1
A076333,C25,2022,Friends / Family / Alumni,IL,Business,1,1
A076334,C25,2022,College Fair,IL,Business,0,0
A076335,C25,2022,Friends / Family / Alumni,TX,Physical Sciences & Math,1,0
A076336,C25,2022,Campus Visit / Open House,MN,Arts & Humanities,1,0
A076337,C25,2022,Social Media,IL,Arts & Humanities,1,0
A076338,C25,2022,College Website,IL,Nursing & Health Sciences,1,1
A076339,C25,2022,Campus Visit / Open House,GA,Business,1,1
A076340,C25,2022,High School Counselor,GA,Social Sciences,0,0
A076341,C25,2022,High School Counselor,VA,Engineering,1,0
A076342,C25,2022,College Website,WA,Engineering,1,0
A076343,C25,2022,College Website,IL,Business,0,0
A076344,C25,2022,Campus Visit / Open House,NY,Social Sciences,1,1
A076345,C25,2022,High School Counselor,IL,Engineering,1,0
A076346,C25,2022,Social Media,VA,Psychology,0,0
A076347,C25,2022,High School Counselor,IL,Physical Sciences & Math,1,0
A076348,C25,2022,Friends / Family / Alumni,IL,Social Sciences,1,1
A076349,C25,2022,College Website,IL,Biology & Life Sciences,1,0
A076350,C25,2022,College Website,NC,Arts & Humanities,1,0
A076351,C25,2022,Online Search / Rankings Sites,TX,Biology & Life Sciences,1,0
A076352,C25,2022,Online Search / Rankings Sites,IL,Engineering,0,0
A076353,C25,2022,College Fair,AZ,Business,0,0
A076354,C25,2022,Friends / Family / Alumni,TX,Arts & Humanities,1,0
A076355,C25,2022,College Website,NC,Business,1,0
A076356,C25,2022,Online Search / Rankings Sites,IL,Arts & Humanities,1,0
A076357,C25,2022,Social Media,IL,Biology & Life Sciences,0,0
A076358,C25,2022,Campus Visit / Open House,IL,Engineering,1,1
A076359,C25,2022,Social Media,IL,Computer Science,0,0
A076360,C25,2022,College Fair,IL,Biology & Life Sciences,1,1
A076361,C25,2022,College Website,TX,Biology & Life Sciences,1,0
A076362,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,0,0
A076363,C25,2022,Advertising / Direct Mail,WI,Computer Science,0,0
A076364,C25,2022,Online Search / Rankings Sites,MI,Nursing & Health Sciences,1,0
A076365,C25,2022,Advertising / Direct Mail,OH,Physical Sciences & Math,0,0
A076366,C25,2022,High School Counselor,AZ,Biology & Life Sciences,1,1
A076367,C25,2022,College Website,IL,Computer Science,0,0
A076368,C25,2022,College Fair,IL,Psychology,1,0
A076369,C25,2022,College Website,MA,Business,1,0
A076370,C25,2022,High School Counselor,VA,Biology & Life Sciences,1,1
A076371,C25,2022,Friends / Family / Alumni,IL,Education,0,0
A076372,C25,2022,Friends / Family / Alumni,GA,Engineering,0,0
A076373,C25,2022,Social Media,IL,Arts & Humanities,1,0
A076374,C25,2022,Campus Visit / Open House,IL,Computer Science,0,0
A076375,C25,2022,Social Media,IL,Arts & Humanities,1,1
A076376,C25,2022,Campus Visit / Open House,IL,Psychology,0,0
A076377,C25,2022,College Website,IL,Social Sciences,1,0
A076378,C25,2022,High School Counselor,FL,Engineering,1,0
A076379,C25,2022,Friends / Family / Alumni,IL,Social Sciences,0,0
A076380,C25,2022,Friends / Family / Alumni,MN,Arts & Humanities,1,1
A076381,C25,2022,College Website,IL,Biology & Life Sciences,1,1
A076382,C25,2022,Friends / Family / Alumni,IL,Physical Sciences & Math,1,1
A076383,C25,2022,Friends / Family / Alumni,NY,Engineering,1,0
A076384,C25,2022,Friends / Family / Alumni,NY,Biology & Life Sciences,1,1
A076385,C25,2022,College Fair,IL,Nursing & Health Sciences,1,0
A076386,C25,2022,College Website,IL,Engineering,0,0
A076387,C25,2022,Campus Visit / Open House,IL,Education,0,0
A076388,C25,2022,Campus Visit / Open House,IL,Psychology,1,1
A076389,C25,2022,High School Counselor,IL,Biology & Life Sciences,0,0
A076390,C25,2022,Social Media,IL,Biology & Life Sciences,1,0
A076391,C25,2022,Campus Visit / Open House,IL,Business,0,0
A076392,C25,2022,Advertising / Direct Mail,IL,Business,1,0
A076393,C25,2022,College Fair,IL,Biology & Life Sciences,0,0
A076394,C25,2022,College Website,VA,Education,0,0
A076395,C25,2022,Advertising / Direct Mail,IL,Nursing & Health Sciences,1,0
A076396,C25,2022,Social Media,IL,Business,1,0
A076397,C25,2022,College Website,IL,Business,1,0
A076398,C25,2022,College Website,IL,Arts & Humanities,1,1
A076399,C25,2022,Social Media,IL,Business,1,0
A076400,C25,2022,Online Search / Rankings Sites,VA,Social Sciences,1,1
A076401,C25,2022,College Website,IL,Psychology,1,0
A076402,C25,2022,Campus Visit / Open House,NJ,Arts & Humanities,1,1
A076403,C25,2022,Online Search / Rankings Sites,WI,Business,1,0
A076404,C25,2022,Online Search / Rankings Sites,IL,Engineering,1,1
A076405,C25,2022,Social Media,IL,Business,0,0
A076406,C25,2022,College Fair,GA,Psychology,0,0
A076407,C25,2022,Online Search / Rankings Sites,IL,Biology & Life Sciences,0,0
A076408,C25,2022,College Website,IL,Social Sciences,0,0
A076409,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,1,1
A076410,C25,2022,Advertising / Direct Mail,MN,Psychology,0,0
A076411,C25,2022,Friends / Family / Alumni,MA,Education,1,0
A076412,C25,2022,Social Media,CO,Nursing & Health Sciences,0,0
A076413,C25,2022,Campus Visit / Open House,WI,Biology & Life Sciences,0,0
A076414,C25,2022,College Website,IL,Psychology,1,0
A076415,C25,2022,Social Media,IL,Business,1,0
A076416,C25,2022,College Website,OR,Arts & Humanities,1,1
A076417,C25,2022,Social Media,TN,Biology & Life Sciences,0,0
A076418,C25,2022,Social Media,WA,Psychology,1,0
A076419,C25,2022,Campus Visit / Open House,VA,Business,1,0
A076420,C25,2022,Friends / Family / Alumni,IL,Physical Sciences & Math,1,1
A076421,C25,2022,Campus Visit / Open House,IL,Education,1,0
A076422,C25,2022,College Fair,IL,Business,1,0
A076423,C25,2022,Advertising / Direct Mail,IL,Business,1,0
A076424,C25,2022,Online Search / Rankings Sites,MI,Engineering,0,0
A076425,C25,2022,College Website,OR,Biology & Life Sciences,1,1
A076426,C25,2022,High School Counselor,IL,Social Sciences,1,0
A076427,C25,2022,College Fair,IL,Physical Sciences & Math,0,0
A076428,C25,2022,College Website,IL,Nursing & Health Sciences,1,0
A076429,C25,2022,Campus Visit / Open House,IL,Education,0,0
A076430,C25,2022,Social Media,IL,Nursing & Health Sciences,1,1
A076431,C25,2022,Online Search / Rankings Sites,IL,Education,0,0
A076432,C25,2022,College Website,IL,Social Sciences,1,0
A076433,C25,2022,Online Search / Rankings Sites,IL,Engineering,1,0
A076434,C25,2022,College Website,IL,Biology & Life Sciences,1,0
A076435,C25,2022,College Website,IL,Education,1,0
A076436,C25,2022,Online Search / Rankings Sites,TX,Biology & Life Sciences,0,0
A076437,C25,2022,College Website,IL,Business,0,0
A076438,C25,2022,Online Search / Rankings Sites,NY,Physical Sciences & Math,1,1
A076439,C25,2022,Campus Visit / Open House,IL,Education,0,0
A076440,C25,2022,Campus Visit / Open House,IL,Social Sciences,0,0
A076441,C25,2022,Social Media,IL,Biology & Life Sciences,1,0
A076442,C25,2022,Campus Visit / Open House,CA,Business,1,1
A076443,C25,2022,Social Media,IL,Nursing & Health Sciences,0,0
A076444,C25,2022,High School Counselor,CA,Computer Science,0,0
A076445,C25,2022,College Website,IL,Psychology,1,0
A076446,C25,2022,College Website,CO,Engineering,1,1
A076447,C25,2022,Campus Visit / Open House,CO,Nursing & Health Sciences,1,0
A076448,C25,2022,College Fair,IL,Computer Science,0,0
A076449,C25,2022,Advertising / Direct Mail,TN,Business,1,0
A076450,C25,2022,High School Counselor,OR,Engineering,0,0
A076451,C25,2022,Advertising / Direct Mail,FL,Business,1,0
A076452,C25,2022,Online Search / Rankings Sites,IL,Arts & Humanities,1,1
A076453,C25,2022,High School Counselor,PA,Biology & Life Sciences,0,0
A076454,C25,2022,College Website,MI,Nursing & Health Sciences,0,0
A076455,C25,2022,Friends / Family / Alumni,IL,Computer Science,1,1
A076456,C25,2022,Online Search / Rankings Sites,IL,Nursing & Health Sciences,0,0
A076457,C25,2022,Friends / Family / Alumni,AZ,Business,1,0
A076458,C25,2022,College Website,CA,Engineering,1,0
A076459,C25,2022,College Website,IL,Engineering,1,1
A076460,C25,2022,College Fair,IL,Nursing & Health Sciences,0,0
A076461,C25,2022,Campus Visit / Open House,IL,Social Sciences,1,0
A076462,C25,2022,High School Counselor,VA,Engineering,0,0
A076463,C25,2022,Online Search / Rankings Sites,IL,Business,1,0
A076464,C25,2022,Campus Visit / Open House,IL,Psychology,1,1
A076465,C25,2022,Campus Visit / Open House,VA,Arts & Humanities,1,0
A076466,C25,2022,High School Counselor,WA,Social Sciences,0,0
A076467,C25,2022,College Website,NY,Nursing & Health Sciences,1,1
A076468,C25,2022,College Website,IL,Business,1,0
A076469,C25,2022,Campus Visit / Open House,IL,Nursing & Health Sciences,1,1
A076470,C25,2022,Campus Visit / Open House,MN,Social Sciences,1,1
A076471,C25,2022,Friends / Family / Alumni,IL,Business,1,1
A076472,C25,2022,Social Media,IL,Nursing & Health Sciences,0,0
A076473,C25,2022,Campus Visit / Open House,TN,Engineering,1,0
A076474,C25,2022,Friends / Family / Alumni,CA,Physical Sciences & Math,1,1
A076475,C25,2022,Online Search / Rankings Sites,IL,Biology & Life Sciences,1,0
A076476,C25,2022,College Website,CO,Psychology,1,0
A076477,C25,2022,High School Counselor,IL,Nursing & Health Sciences,1,0
A076478,C25,2022,Online Search / Rankings Sites,IL,Engineering,1,1
A076479,C25,2022,Friends / Family / Alumni,WI,Business,0,0
A076480,C25,2022,High School Counselor,IL,Nursing & Health Sciences,1,0
A076481,C25,2022,Social Media,VA,Business,1,0
A076482,C25,2022,College Website,IL,Education,0,0
A076483,C25,2022,College Fair,NJ,Business,1,1
A076484,C25,2022,College Fair,IL,Biology & Life Sciences,0,0
A076485,C25,2022,Online Search / Rankings Sites,GA,Psychology,1,0
A076486,C25,2022,Advertising / Direct Mail,IL,Computer Science,1,0
A076487,C25,2022,High School Counselor,IL,Engineering,1,1
A076488,C25,2022,College Website,IL,Nursing & Health Sciences,0,0
A076489,C25,2022,Campus Visit / Open House,MI,Business,1,1
A076490,C25,2022,Campus Visit / Open House,NJ,Psychology,1,1
A076491,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,1,1
A076492,C25,2022,High School Counselor,NC,Social Sciences,1,0
A076493,C25,2022,Social Media,IL,Computer Science,1,0
A076494,C25,2022,Social Media,AZ,Business,0,0
A076495,C25,2022,High School Counselor,CA,Social Sciences,1,0
A076496,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,1,0
A076497,C25,2022,Campus Visit / Open House,IL,Nursing & Health Sciences,1,0
A076498,C25,2022,Friends / Family / Alumni,WA,Computer Science,0,0
A076499,C25,2022,College Website,IL,Nursing & Health Sciences,1,1
A076500,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,0,0
A076501,C25,2022,College Website,IL,Arts & Humanities,1,1
A076502,C25,2022,High School Counselor,IL,Psychology,1,0
A076503,C25,2022,College Website,TN,Social Sciences,1,0
A076504,C25,2022,Campus Visit / Open House,CO,Nursing & Health Sciences,1,1
A076505,C25,2022,High School Counselor,TX,Arts & Humanities,0,0
A076506,C25,2022,College Website,OR,Nursing & Health Sciences,0,0
A076507,C25,2022,Campus Visit / Open House,IL,Education,1,1
A076508,C25,2022,College Website,IL,Nursing & Health Sciences,0,0
A076509,C25,2022,Social Media,MA,Computer Science,0,0
A076510,C25,2022,High School Counselor,IL,Engineering,1,0
A076511,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,1,0
A076512,C25,2022,High School Counselor,IL,Nursing & Health Sciences,1,0
A076513,C25,2022,Campus Visit / Open House,TN,Arts & Humanities,1,0
A076514,C25,2022,Friends / Family / Alumni,IL,Computer Science,1,0
A076515,C25,2022,High School Counselor,IL,Nursing & Health Sciences,0,0
A076516,C25,2022,Friends / Family / Alumni,NJ,Arts & Humanities,1,1
A076517,C25,2022,Social Media,IL,Psychology,1,0
A076518,C25,2022,Campus Visit / Open House,IL,Nursing & Health Sciences,0,0
A076519,C25,2022,High School Counselor,IL,Biology & Life Sciences,1,1
A076520,C25,2022,Online Search / Rankings Sites,IL,Psychology,1,0
A076521,C25,2022,Campus Visit / Open House,IL,Computer Science,1,1
A076522,C25,2022,College Fair,IL,Physical Sciences & Math,1,1
A076523,C25,2022,Advertising / Direct Mail,CO,Engineering,1,0
A076524,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,1,1
A076525,C25,2022,Friends / Family / Alumni,IL,Social Sciences,1,0
A076526,C25,2022,Advertising / Direct Mail,FL,Business,0,0
A076527,C25,2022,Social Media,WI,Education,1,0
A076528,C25,2022,High School Counselor,IL,Engineering,1,0
A076529,C25,2022,Advertising / Direct Mail,GA,Engineering,0,0
A076530,C25,2022,High School Counselor,IL,Biology & Life Sciences,1,1
A076531,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,0,0
A076532,C25,2022,High School Counselor,IL,Computer Science,1,0
A076533,C25,2022,Campus Visit / Open House,IL,Business,1,1
A076534,C25,2022,High School Counselor,AZ,Business,0,0
A076535,C25,2022,Friends / Family / Alumni,IL,Computer Science,1,0
A076536,C25,2022,Social Media,NC,Computer Science,1,0
A076537,C25,2022,Friends / Family / Alumni,IL,Physical Sciences & Math,0,0
A076538,C25,2022,College Website,IL,Arts & Humanities,1,1
A076539,C25,2022,College Website,IL,Arts & Humanities,0,0
A076540,C25,2022,Friends / Family / Alumni,IL,Business,0,0
A076541,C25,2022,Friends / Family / Alumni,OR,Business,0,0
A076542,C25,2022,Social Media,VA,Arts & Humanities,1,0
A076543,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,1,1
A076544,C25,2022,High School Counselor,IL,Engineering,0,0
A076545,C25,2022,Campus Visit / Open House,GA,Social Sciences,0,0
A076546,C25,2022,College Fair,IL,Social Sciences,1,0
A076547,C25,2022,High School Counselor,IL,Nursing & Health Sciences,1,1
A076548,C25,2022,College Website,WA,Biology & Life Sciences,1,0
A076549,C25,2022,College Fair,FL,Nursing & Health Sciences,1,1
A076550,C25,2022,College Website,IL,Computer Science,1,0
A076551,C25,2022,Online Search / Rankings Sites,OH,Business,1,0
A076552,C25,2022,Campus Visit / Open House,IL,Business,1,1
A076553,C25,2022,Friends / Family / Alumni,IL,Business,1,1
A076554,C25,2022,High School Counselor,IL,Biology & Life Sciences,0,0
A076555,C25,2022,High School Counselor,IL,Business,1,0
A076556,C25,2022,College Website,TN,Computer Science,0,0
A076557,C25,2022,Advertising / Direct Mail,IL,Psychology,1,0
A076558,C25,2022,College Website,IL,Business,0,0
A076559,C25,2022,Advertising / Direct Mail,IL,Computer Science,0,0
A076560,C25,2022,Social Media,IL,Social Sciences,1,0
A076561,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,0,0
A076562,C25,2022,Online Search / Rankings Sites,VA,Engineering,1,0
A076563,C25,2022,Social Media,MI,Education,1,0
A076564,C25,2022,College Fair,IL,Physical Sciences & Math,1,1
A076565,C25,2022,Advertising / Direct Mail,MN,Physical Sciences & Math,0,0
A076566,C25,2022,Friends / Family / Alumni,IL,Computer Science,1,1
A076567,C25,2022,College Website,IL,Computer Science,1,1
A076568,C25,2022,Social Media,IL,Computer Science,1,0
A076569,C25,2022,Social Media,NY,Physical Sciences & Math,0,0
A076570,C25,2022,College Fair,MI,Psychology,0,0
A076571,C25,2022,High School Counselor,FL,Business,1,1
A076572,C25,2022,Social Media,IL,Business,1,0
A076573,C25,2022,High School Counselor,IL,Business,1,1
A076574,C25,2022,High School Counselor,NY,Computer Science,1,0
A076575,C25,2022,High School Counselor,TX,Social Sciences,1,1
A076576,C25,2022,Campus Visit / Open House,IL,Social Sciences,1,1
A076577,C25,2022,Social Media,IL,Education,1,0
A076578,C25,2022,Advertising / Direct Mail,MN,Business,1,1
A076579,C25,2022,Social Media,IL,Computer Science,0,0
A076580,C25,2022,College Fair,AZ,Education,1,0
A076581,C25,2022,College Website,NJ,Computer Science,0,0
A076582,C25,2022,High School Counselor,CA,Arts & Humanities,0,0
A076583,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,1,1
A076584,C25,2022,Online Search / Rankings Sites,IL,Biology & Life Sciences,1,0
A076585,C25,2022,Social Media,IL,Social Sciences,0,0
A076586,C25,2022,College Website,CA,Business,1,1
A076587,C25,2022,Advertising / Direct Mail,AZ,Psychology,0,0
A076588,C25,2022,College Website,AZ,Arts & Humanities,0,0
A076589,C25,2022,High School Counselor,WI,Engineering,1,0
A076590,C25,2022,Friends / Family / Alumni,IL,Biology & Life Sciences,1,0
A076591,C25,2022,Social Media,IL,Computer Science,1,0
A076592,C25,2022,Advertising / Direct Mail,OH,Engineering,0,0
A076593,C25,2022,College Fair,OR,Business,1,1
A076594,C25,2022,Social Media,WA,Computer Science,0,0
A076595,C25,2022,Friends / Family / Alumni,IL,Physical Sciences & Math,0,0
A076596,C25,2022,Campus Visit / Open House,IL,Business,0,0
A076597,C25,2022,College Website,IL,Social Sciences,0,0
A076598,C25,2022,Friends / Family / Alumni,IL,Biology & Life Sciences,1,1
A076599,C25,2022,Campus Visit / Open House,MN,Engineering,0,0
A076600,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,1,1
A076601,C25,2022,College Website,IL,Computer Science,0,0
A076602,C25,2022,College Website,CA,Engineering,1,0
A076603,C25,2022,Friends / Family / Alumni,IL,Education,0,0
A076604,C25,2022,College Website,IL,Nursing & Health Sciences,0,0
A076605,C25,2022,Social Media,IL,Arts & Humanities,1,0
A076606,C25,2022,College Website,IL,Engineering,1,1
A076607,C25,2022,Online Search / Rankings Sites,PA,Computer Science,1,0
A076608,C25,2022,Campus Visit / Open House,IL,Computer Science,1,1
A076609,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,0,0
A076610,C25,2022,College Fair,IL,Arts & Humanities,0,0
A076611,C25,2022,High School Counselor,IL,Nursing & Health Sciences,0,0
A076612,C25,2022,College Fair,IL,Biology & Life Sciences,1,0
A076613,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,1,0
A076614,C25,2022,Social Media,IL,Biology & Life Sciences,0,0
A076615,C25,2022,Social Media,IL,Business,1,0
A076616,C25,2022,College Website,IL,Engineering,1,1
A076617,C25,2022,High School Counselor,OR,Business,1,0
A076618,C25,2022,High School Counselor,IL,Psychology,1,1
A076619,C25,2022,Social Media,OH,Arts & Humanities,1,1
A076620,C25,2022,High School Counselor,IL,Nursing & Health Sciences,1,0
A076621,C25,2022,High School Counselor,IL,Computer Science,1,1
A076622,C25,2022,Campus Visit / Open House,MN,Biology & Life Sciences,0,0
A076623,C25,2022,Campus Visit / Open House,IL,Social Sciences,0,0
A076624,C25,2022,College Fair,IL,Physical Sciences & Math,1,0
A076625,C25,2022,Friends / Family / Alumni,IL,Engineering,1,0
A076626,C25,2022,High School Counselor,IL,Psychology,1,0
A076627,C25,2022,High School Counselor,OR,Business,1,1
A076628,C25,2022,College Fair,WI,Engineering,1,1
A076629,C25,2022,Friends / Family / Alumni,WI,Psychology,0,0
A076630,C25,2022,Campus Visit / Open House,IL,Computer Science,1,0
A076631,C25,2022,Social Media,IL,Biology & Life Sciences,1,0
A076632,C25,2022,College Fair,IL,Engineering,0,0
A076633,C25,2022,Friends / Family / Alumni,IL,Computer Science,0,0
A076634,C25,2022,College Fair,IL,Physical Sciences & Math,0,0
A076635,C25,2022,Social Media,IL,Social Sciences,1,0
A076636,C25,2022,Online Search / Rankings Sites,IL,Business,1,1
A076637,C25,2022,Online Search / Rankings Sites,IL,Business,0,0
A076638,C25,2022,Social Media,NJ,Arts & Humanities,1,0
A076639,C25,2022,Social Media,IL,Nursing & Health Sciences,1,0
A076640,C25,2022,College Fair,IL,Nursing & Health Sciences,1,1
A076641,C25,2022,High School Counselor,IL,Arts & Humanities,0,0
A076642,C25,2022,High School Counselor,NC,Nursing & Health Sciences,1,1
A076643,C25,2022,Social Media,CA,Social Sciences,1,0
A076644,C25,2022,Advertising / Direct Mail,AZ,Computer Science,0,0
A076645,C25,2022,College Fair,IL,Arts & Humanities,1,0
A076646,C25,2022,Friends / Family / Alumni,MA,Education,1,0
A076647,C25,2022,College Fair,IL,Arts & Humanities,1,0
A076648,C25,2022,Social Media,MN,Arts & Humanities,1,0
A076649,C25,2022,College Website,WI,Business,1,0
A076650,C25,2022,Friends / Family / Alumni,IL,Psychology,0,0
A076651,C25,2022,Online Search / Rankings Sites,PA,Nursing & Health Sciences,0,0
A076652,C25,2022,Friends / Family / Alumni,IL,Education,1,1
A076653,C25,2022,College Website,IL,Biology & Life Sciences,1,0
A076654,C25,2022,Social Media,IL,Engineering,1,0
A076655,C25,2022,High School Counselor,IL,Business,0,0
A076656,C25,2022,Social Media,IL,Biology & Life Sciences,1,0
A076657,C25,2022,Friends / Family / Alumni,OH,Psychology,1,1
A076658,C25,2022,Campus Visit / Open House,TX,Business,1,1
A076659,C25,2022,College Website,IL,Nursing & Health Sciences,0,0
A076660,C25,2022,Social Media,IL,Psychology,1,0
A076661,C25,2022,Friends / Family / Alumni,CO,Business,1,1
A076662,C25,2022,High School Counselor,IL,Biology & Life Sciences,1,0
A076663,C25,2022,Friends / Family / Alumni,TN,Business,1,1
A076664,C25,2022,High School Counselor,FL,Nursing & Health Sciences,0,0
A076665,C25,2022,Advertising / Direct Mail,NJ,Psychology,0,0
A076666,C25,2022,College Website,IL,Nursing & Health Sciences,1,0
A076667,C25,2022,High School Counselor,IL,Biology & Life Sciences,1,1
A076668,C25,2022,Social Media,IL,Business,1,0
A076669,C25,2022,Social Media,IL,Social Sciences,0,0
A076670,C25,2022,Campus Visit / Open House,MN,Psychology,0,0
A076671,C25,2022,Campus Visit / Open House,IL,Arts & Humanities,0,0
A076672,C25,2022,High School Counselor,IL,Nursing & Health Sciences,1,1
A076673,C25,2022,Friends / Family / Alumni,IL,Nursing & Health Sciences,1,0
A076674,C25,2022,College Website,IL,Biology & Life Sciences,1,1
A076675,C25,2022,High School Counselor,WA,Psychology,0,0
A076676,C25,2022,Campus Visit / Open House,IL,Engineering,0,0
A076677,C25,2022,High School Counselor,IL,Education,1,0
A076678,C25,2022,College Website,IL,Engineering,1,1
A076679,C25,2022,Friends / Family / Alumni,IL,Psychology,1,1
A076680,C25,2022,College Website,IL,Psychology,1,0
A076681,C25,2022,High School Counselor,IL,Education,1,0
A076682,C25,2022,College Website,GA,Business,1,1
A076683,C25,2022,College Website,CO,Psychology,0,0
A076684,C25,2022,Social Media,NJ,Computer Science,0,0
A076685,C25,2022,College Website,IL,Nursing & Health Sciences,0,0
A076686,C25,2022,College Website,WI,Education,1,1
A076687,C25,2022,Online Search / Rankings Sites,IL,Business,1,0
A076688,C25,2022,Campus Visit / Open House,NY,Business,0,0
A076689,C25,2022,College Website,IL,Social Sciences,0,0
A076690,C25,2022,Social Media,IL,Psychology,1,0
A076691,C25,2022,High School Counselor,TN,Engineering,1,0
A076692,C25,2022,College Fair,OR,Business,0,0
A076693,C25,2022,Online Search / Rankings Sites,IL,Education,1,0
A076694,C25,2022,Friends / Family / Alumni,IL,Computer Science,0,0
A076695,C25,2022,High School Counselor,NC,Physical Sciences & Math,0,0
A076696,C25,2022,Friends / Family / Alumni,OR,Social Sciences,1,1
A076697,C25,2022,High School Counselor,IL,Social Sciences,1,0
A076698,C25,2022,Campus Visit / Open House,MI,Engineering,1,1
A076699,C25,2022,Social Media,GA,Business,0,0
A076700,C25,2022,Friends / Family / Alumni,IL,Computer Science,1,0
A076701,C25,2022,Friends / Family / Alumni,IL,Business,1,1
A076702,C25,2022,Online Search / Rankings Sites,WI,Engineering,1,1
A076703,C25,2022,High School Counselor,NY,Nursing & Health Sciences,0,0
A076704,C25,2022,High School Counselor,IL,Social Sciences,1,0
A076705,C25,2022,Social Media,IL,Education,1,0
A076706,C25,2022,High School Counselor,IL,Engineering,0,0
